Token,ShortName,Series,CompanyName,TickSize,LotSize,ScripCode,MarketLot,BCastFlag,AVMBuyMargin,AVMSellMargin,ScripID,ScripName,GroupName,NdFlag,NDSDate,NDEDate,SuspStatus,avmflag,SuspensionReason,Suspensiondate,DateOfListing,DateOfDeListing,IssuePrice,FaceValue,ISINCode,52WeeksHigh,52WeeksLow,LifeTimeHigh,LifeTimeLow,HighDate,LowDate,MarginPercentage,ExchangeCode
500042,BASF,DR,BASF INDIA LIMITED,6058.05,1,500042,0,0,0,0,BASF,BASF INDIA LIMITED,,,,,,,,,,,4038.75,10,INE373A01013,8748.1,4076.75,8748.1,63.5,,,,BASF
511210,BASINF,C,BASIL INFRASTRUCTURE PROJECTS,27.5,1,511210,0,0,0,0,BASILINF,BASIL INFRASTRUCTURE PROJECTS,,,,,,,,,,,24.9,10,INE465D01011,31.4,26.2,84.85,6,,,,BASILINF
500043,BATIND,DR,BATA INDIA LIMITED,1451.4,1,500043,0,0,0,0,BATAINDIA,BATA INDIA LIMITED,,,,,,,,,,,967.6,5,INE176A01028,1632,1136.4,2261.65,14.8,,,,BATAINDIA
522004,BATLIB,DR,BATLIBOI LIMITED,154.95,1,522004,0,0,0,0,BATLIBOI,BATLIBOI LIMITED,,,,,,,,,,,103.35,5,INE177C01022,199.8,75,199.8,0.6,,,,BATLIBOI
532377,BATTEC,DR,BATHINA TECHNOLOGIES (INDIA) L,1.8,1,532377,0,0,0,0,BATHINAT,BATHINA TECHNOLOGIES (INDIA) L,,,,,,,,,,,1.2,10,INE453C01019,4.25,0.95,89.5,0.95,,,,BATHINAT
500044,BAULOM,DR,RAYBAN SUN OPTICS INDIA LIMITE,0,1,500044,0,0,0,0,,RAYBAN SUN OPTICS INDIA LIMITE,,,,,,,,,,,0,10,INE854A01012,0,0,188,21.65,,,,
506559,BAYDIA,DR,SIEMENS HEALTHCARE DIAGNOSTICS,0,1,506559,0,0,0,0,SIEHEALTH,SIEMENS HEALTHCARE DIAGNOSTICS,,,,,,,,,,,0,10,INE195D01014,1799,1205,1877.9,45,,,,SIEHEALTH
506285,BAYIND,DR,BAYER CROPSCIENCE LIMITED,7536.1,1,506285,0,0,0,0,BAYERCROP,BAYER CROPSCIENCE LIMITED,,,,,,,,,,,5024.1,10,INE462A01022,7189.9,4220.05,7189.9,34.14,,,,BAYERCROP
51029,BAYOFS,DR,INEOS STYROLUTION IND OFS,0,1,51029,0,0,0,0,INEOSSTYRO,INEOS STYROLUTION IND OFS,,,,,,,,,,,0,10,INE000000029,0,0,0,0,,,,INEOSSTYRO
539946,BAZINT,DR,BAZEL INTERNATIONAL LIMITED,72.61,1,539946,0,0,0,0,BAZELINTER,BAZEL INTERNATIONAL LIMITED,,,,,,,,,,,48.41,10,INE217E01014,111.24,48,111.24,11.11,,,,BAZELINTER
544196,BBNETF,DR,BARODA BNP PARIBAS NIFTY BANK,68.52,1,544196,0,0,0,0,BBNPNBETF,BARODA BNP PARIBAS NIFTY BANK,,,,,,,,,,,45.68,10,INF251K01TL6,57.97,46.81,57.97,46.81,,,,BBNPNBETF
506971,BBREAL,C,B&B REALTY LIMITED,4.44,1,506971,0,0,0,0,BBREALTY,B&B REALTY LIMITED,,,,,,,,,,,4.02,10,INE314E01019,4.62,4.23,220.35,3,,,,BBREALTY
543668,BBTRIP,DR,B AND B TRIPLEWALL CONT LTD,217.25,1,543668,0,0,0,0,BBTCL,B AND B TRIPLEWALL CONT LTD,,,,,,,,,,,144.85,10,INE01EE01011,255,119.55,317.95,119.55,,,,BBTCL
531178,BCCFIN,DR,HEMANG RESOURCES LIMITED,26.64,1,531178,0,0,0,0,HEMANG,HEMANG RESOURCES LIMITED,,,,,,,,,,,17.76,10,INE930A01010,36.54,20,117,0.08,,,,HEMANG
517246,BCCFUB,DR,BCC FUBA INDIA LTD,105.95,1,517246,0,0,0,0,BCCFUBA,BCC FUBA INDIA LTD,,,,,,,,,,,95.95,10,INE788D01016,167,67.3,167,0.35,,,,BCCFUBA
539621,BCLENT,DR,BCL ENTERPRISES LIMITED,0.9,1,539621,0,0,0,0,BCLENTERPR,BCL ENTERPRISES LIMITED,,,,,,,,,,,0.6,1,INE368E01023,1.2,0.67,5.38,0.28,,,,BCLENTERPR
506093,BCLFOR,C,BCL FORGINGS LTD,3.98,1,506093,0,0,0,0,,BCL FORGINGS LTD,,,,,,,,,,,3.84,10,,14.84,3.91,93.45,1.15,,,,
537766,BCPOW,DR,B.C. POWER CONTROLS LIMITED,2.1,1,537766,0,0,0,0,BCP,B.C. POWER CONTROLS LIMITED,,,,,,,,,,,1.9,2,INE905P01028,6,1.67,51.2,1.67,,,,BCP
542057,BCPRAI,C,BCPL RAILWAY INFRA LTD,93.29,1,542057,0,0,0,0,BCPL,BCPL RAILWAY INFRA LTD,,,,,,,,,,,84.41,10,INE00SW01015,119.91,60.15,158.85,30.5,,,,BCPL
524828,BDHIND,DR,BDH INDUSTRIES LTD,419.75,1,524828,0,0,0,0,BDH,BDH INDUSTRIES LTD,,,,,,,,,,,279.85,10,INE278D01018,417.85,241,417.85,2.45,,,,BDH
51151,BDLOFS,DR,BHARAT DYNAMICS LTD OFS,0,1,51151,0,0,0,0,BDL,BHARAT DYNAMICS LTD OFS,,,,,,,,,,,0,10,INE000000151,0,0,0,0,,,,BDL
539447,BEALIM,C,BEARDSELL LIMITED,44.55,1,539447,0,0,0,0,BEARDSELL,BEARDSELL LIMITED,,,,,,,,,,,29.71,2,INE520H01022,58.85,26.66,80.25,7,,,,BEARDSELL
750690,BEARE1,C,BEARDSELL LTD RIGHTS ENTIT,28.72,1,750690,0,0,0,0,BEARD-RE,BEARDSELL LTD RIGHTS ENTIT,,,,,,,,,,,19.16,10,INE520H20014,23.94,1.88,23.94,1.88,,,,BEARD-RE
531937,BECIND,C,BECKONS INDUSTRIES LTD.,0.19,1,531937,0,0,0,0,BECKONIN,BECKONS INDUSTRIES LTD.,,,,,,,,,,,0.19,10,INE955B01015,0.37,0.19,85.55,0.19,,,,BECKONIN
533270,BEDIND,DR,BEDMUTHA INDUSTRIES LIMITED,176.55,1,533270,0,0,0,0,BEDMUTHA,BEDMUTHA INDUSTRIES LIMITED,,,,,,,,,,,117.75,10,INE844K01012,260.85,135.5,323,6.8,,,,BEDMUTHA
524514,BEECHE,C,BEE-AM CHEMICALS,18.37,1,524514,0,0,0,0,,BEE-AM CHEMICALS,,,,,,,,,,,16.63,10,,19.06,17.02,33.28,1.5,,,,
517203,BEEELE,DR,BEE ELECTRONICS & MA,3.12,1,517203,0,0,0,0,BEELE,BEE ELECTRONICS & MA,,,,,,,,,,,2.08,10,INE038E01014,6,0.53,85,0.5,,,,BEELE
544369,BEEEXP,DR,BEEZAASAN EXPLOTECH LIMITED,239.25,1,544369,0,0,0,0,BEEZAASAN,BEEZAASAN EXPLOTECH LIMITED,,,,,,,,,,,195.75,10,INE13VU01016,272.3,145.65,272.3,145.65,,,,BEEZAASAN
539546,BEENIR,DR,AGRIBIO SPIRITS LIMITED,198.75,1,539546,0,0,0,0,AGRIBIO,AGRIBIO SPIRITS LIMITED,,,,,,,,,,,179.85,10,INE679E01015,201,43.5,201,3.82,,,,AGRIBIO
532645,BEEOVE,DR,BEEYU OVERSEAS LTD,4.11,1,532645,0,0,0,0,BEEYU,BEEYU OVERSEAS LTD,,,,,,,,,,,2.75,10,INE052B01011,7.81,2.84,27.8,0.25,,,,BEEYU
539018,BEESTE,DR,BEEKAY STEEL INDUSTRIES LTD,617.6,1,539018,0,0,0,0,BEEKAY,BEEKAY STEEL INDUSTRIES LTD,,,,,,,,,,,411.8,10,INE213D01015,774,435,845,37.65,,,,BEEKAY
531112,BELAGR,C,BALU FORGE INDUSTRIES LIMITED,687.3,1,531112,0,0,0,0,BALUFORGE,BALU FORGE INDUSTRIES LIMITED,,,,,,,,,,,621.9,10,INE011E01029,890,372.9,890,1.05,,,,BALUFORGE
539399,BELCAS,DR,BELLA CASA FASHION RETAIL LTD,515.55,1,539399,0,0,0,0,BELLACASA,BELLA CASA FASHION RETAIL LTD,,,,,,,,,,,343.75,10,INE344T01014,685.45,350,685.45,13.1,,,,BELLACASA
515035,BELCER,DR,BELL CERAMICS LIMITED,13.75,1,515035,0,0,0,0,BELLCERA,BELL CERAMICS LIMITED,,,,,,,,,,,11.26,10,INE403A01026,16.71,9.55,65.5,2,,,,BELLCERA
523626,BELCON,DR,BELLS CONTROLS LTD.,0,1,523626,0,0,0,0,,BELLS CONTROLS LTD.,,,,,,,,,,,0,10,INE025C01015,0,0,73.33,2.05,,,,
507050,BELIND,C,BELAPUR INDUSTRIES LTD,6.63,1,507050,0,0,0,0,BELAIND,BELAPUR INDUSTRIES LTD,,,,,,,,,,,6.01,10,INE490D01019,11.55,5.74,115,3.23,,,,BELAIND
504358,BELINV,C,TURBOTECH ENGINEERING LTD,1.94,1,504358,0,0,0,0,TURBO,TURBOTECH ENGINEERING LTD,,,,,,,,,,,1.76,10,INE764M01018,15.6,15.6,518,1.85,,,,TURBO
544405,BELLIM,DR,BELRISE INDUSTRIES LIMITED,151.4,1,544405,0,0,0,0,BELRISE,BELRISE INDUSTRIES LIMITED,,,,,,,,,,,101,5,INE894V01022,128.25,89.2,126,89.2,,,,BELRISE
975003,BELND3,DR,BELSTAR MICROFINANCE 01AG25,15269.8,1,975003,0,0,0,0,10BML25,BELSTAR MICROFINANCE 01AG25,,,,,,,,,,,10179.88,100000,INE443L08156,0,0,0,0,,,,10BML25
974336,BELND4,DR,5% Belstar Microfin Oct 24,1268400,1,974336,0,0,0,0,BMLGSEC24A,5% Belstar Microfin Oct 24,,,,,,,,,,,845600,1000000,INE443L07166,0,0,0,0,,,,BMLGSEC24A
51113,BELOFS,DR,BHARAT ELECTRONICS LTD OFS,0,1,51113,0,0,0,0,BELOFS,BHARAT ELECTRONICS LTD OFS,,,,,,,,,,,0,10,INE000000113,0,0,0,0,,,,BELOFS
750915,BELRE1,C,BELLA CASA FAS RETAIL LTD RE,363.55,1,750915,0,0,0,0,BELLA-RE,BELLA CASA FAS RETAIL LTD RE,,,,,,,,,,,155.85,10,INE344T20014,289,190,279,253,,,,BELLA-RE
500045,BELSTE,C,BELLARY STEELS AND ALLOYS,2,1,500045,0,0,0,0,BELLARYS,BELLARY STEELS AND ALLOYS,,,,,,,,,,,1.82,1,INE166C01025,4.99,1.88,15.1,0.07,,,,BELLARYS
522650,BEMHYD,C,BEMCO HYDRAULICS LTD.,3492.6,1,522650,0,0,0,0,BEMHY,BEMCO HYDRAULICS LTD.,,,,,,,,,,,3355.7,10,INE142E01014,3499.05,1170,3499.05,10.5,,,,BEMHY
500048,BEML,DR,BEML LIMITED,5213.75,1,500048,0,0,0,0,BEML,BEML LIMITED,,,,,,,,,,,3475.85,10,INE258A01016,4874.85,2346.35,5489.15,12.65,,,,BEML
543898,BEMLAN,DR,BEML LAND ASSETS LIMITED EQ,254.2,1,543898,0,0,0,0,BLAL,BEML LAND ASSETS LIMITED EQ,,,,,,,,,,,169.5,10,INE0N7W01012,344,180.5,377,144.1,,,,BLAL
533095,BENASM,DR,Bengal & Assam Company Limited,9807.1,1,533095,0,0,0,0,BENGALASM,Bengal & Assam Company Limited,,,,,,,,,,,6538.1,10,INE083K01017,11498.9,6220,11498.9,50,,,,BENGALASM
511495,BENASS,DR,BENGAL ASSAM STEAMSH,1.56,1,511495,0,0,0,0,YULEFIN,BENGAL ASSAM STEAMSH,,,,,,,,,,,1.04,10,INE490C01011,4.1,1.3,45,1,,,,YULEFIN
541178,BENBEA,DR,BENARA BEARINGS AND PISTONS,16.93,1,541178,0,0,0,0,BENARA,BENARA BEARINGS AND PISTONS,,,,,,,,,,,11.29,10,INE495Z01011,24.38,13.98,68.5,7.52,,,,BENARA
512404,BENCEN,C,BENG.CENTRAL STEEL,0.06,1,512404,0,0,0,0,,BENG.CENTRAL STEEL,,,,,,,,,,,0.05,10,,0.05,0.02,3,0.02,,,,
544052,BENCO,C,BENCHMARK COMPUTER SOL LTD,27.45,1,544052,0,0,0,0,BENCHMARK,BENCHMARK COMPUTER SOL LTD,,,,,,,,,,,24.85,10,INE0Q2Z01013,63.99,23.6,89.04,23.6,,,,BENCHMARK
512195,BENCOM,C,BENTLEY COMMERCIAL E,4.25,1,512195,0,0,0,0,,BENTLEY COMMERCIAL E,,,,,,,,,,,3.85,10,,0,0,23.75,4.05,,,,
509438,BENHOT,DR,BENARES HOTELS LTD,11765.55,1,509438,0,0,0,0,BENARAS,BENARES HOTELS LTD,,,,,,,,,,,7843.75,10,INE664D01019,12499.95,7400,12499.95,20.5,,,,BENARAS
524737,BENPE,C,BENZO PETRO INTERNATIONAL LTD,1.36,1,524737,0,0,0,0,BENZOCH,BENZO PETRO INTERNATIONAL LTD,,,,,,,,,,,1.24,10,INE981M01018,3.33,1.3,14.5,0.3,,,,BENZOCH
532230,BENTE0,DR,BENGAL TEA & FABRICS LTD,169.1,1,532230,0,0,0,0,BENGALT,BENGAL TEA & FABRICS LTD,,,,,,,,,,,112.8,10,INE665D01016,226.85,127,226.85,4.07,,,,BENGALT
524606,BERDRU,C,BERYL DRUGS LTD,20.74,1,524606,0,0,0,0,BERLDRG,BERYL DRUGS LTD,,,,,,,,,,,19.94,10,INE415H01017,46,17.35,53,0.6,,,,BERLDRG
531340,BERINV,C,BERVIN INVESTMENTS AND LEASING,57.75,1,531340,0,0,0,0,BERVINL,BERVIN INVESTMENTS AND LEASING,,,,,,,,,,,52.25,10,INE348I01018,86.55,39.62,86.55,2.3,,,,BERVINL
974200,BERND1,DR,11.5% BERAR FINANCE MAR 25,120000,1,974200,0,0,0,0,1150BFL25,11.5% BERAR FINANCE MAR 25,,,,,,,,,,,80000,1000000,INE998Y07139,0,0,0,0,,,,1150BFL25
51024,BEROFS,DR,BERGER PAINTS INDIA LTD OFS,0,1,51024,0,0,0,0,BERGEPAINT,BERGER PAINTS INDIA LTD OFS,,,,,,,,,,,0,2,INE000000024,0,0,0,0,,,,BERGEPAINT
509480,BERPAI,DR,BERGER PAINTS INDIA LTD,684.3,1,509480,0,0,0,0,BERGEPAINT,BERGER PAINTS INDIA LTD,,,,,,,,,,,456.2,1,INE463A01038,629.6,437.8,726.67,0.24,,,,BERGEPAINT
531582,BERSEC,DR,BERYL SECURITIES LTD,31.78,1,531582,0,0,0,0,BERYLSE,BERYL SECURITIES LTD,,,,,,,,,,,28.76,10,INE508J01015,41.88,23.37,41.88,1,,,,BERYLSE
530447,BESCO,DR,BESCO,58.8,1,530447,0,0,0,0,,BESCO,,,,,,,,,,,53.2,10,,56,40,2000,25,,,,
500046,BESCRO,C,BEST & CROMPTON ENGINEERING LT,3.6,1,500046,0,0,0,0,BECREL,BEST & CROMPTON ENGINEERING LT,,,,,,,,,,,3.26,10,INE287A01015,7.7,3.23,90,1,,,,BECREL
508664,BESEAS,DR,BEST EASTERN HOTELS LIMITED,18.4,1,508664,0,0,0,0,BESTEAST,BEST EASTERN HOTELS LIMITED,,,,,,,,,,,12.28,1,INE553F01035,19.8,11.51,94,0.34,,,,BESTEAST
531707,BESMUL,DR,SUN INFOWAYS,6.96,1,531707,0,0,0,0,SUNINFO,SUN INFOWAYS,,,,,,,,,,,4.64,10,INE236C01018,23.85,4.7,724,2.5,,,,SUNINFO
51064,BESOFS,DR,BEST EASTERN HOTELS LTD OFS,0,1,51064,0,0,0,0,BESTEAST,BEST EASTERN HOTELS LTD OFS,,,,,,,,,,,0,2,INE000000064,0,0,0,0,,,,BESTEAST
531009,BETCOR,DR,BETA CORPORATION,2.52,1,531009,0,0,0,0,,BETA CORPORATION,,,,,,,,,,,2.28,10,,0,0,38,1,,,,
512477,BETEX,DR,BETEX INDIA LTD,528,1,512477,0,0,0,0,BETXIND,BETEX INDIA LTD,,,,,,,,,,,352,10,INE765L01017,535,238,535,4,,,,BETXIND
531530,BETGLO,C,BETALA GLOBAL SECURITIES LTD,6.48,1,531530,0,0,0,0,BETALA,BETALA GLOBAL SECURITIES LTD,,,,,,,,,,,5.88,10,INE658E01027,15.3,5.61,120.7,1.11,,,,BETALA
531481,BETKAP,C,BETA-KAPPA INVESTMENTS LTD,45.65,1,531481,0,0,0,0,BETKAPA,BETA-KAPPA INVESTMENTS LTD,,,,,,,,,,,41.35,10,INE367F01014,43.5,43.5,48.15,0.5,,,,BETKAPA
533303,BFINV,DR,BF INVESTMENT LIMITED,584.45,1,533303,0,0,0,0,BFINVEST,BF INVESTMENT LIMITED,,,,,,,,,,,389.65,5,INE878K01010,828.15,398,828.15,27.35,,,,BFINVEST
539662,BFLENT,DR,BFL ASSET FINVEST LIMITED,14.44,1,539662,0,0,0,0,BFLAFL,BFL ASSET FINVEST LIMITED,,,,,,,,,,,11.82,10,INE948Q01018,28.99,10.8,258.85,10.21,,,,BFLAFL
532430,BFUTI,DR,BF UTILITIES LIMITED,966.95,1,532430,0,0,0,0,BFUTILITIE,BF UTILITIES LIMITED,,,,,,,,,,,644.65,5,INE243D01012,1125.05,571.85,3395,2.45,,,,BFUTILITIE
511664,BGIFIL,DR,BGIL FILMS & TECHNOLOGIES LTD,13.46,1,511664,0,0,0,0,BGIL,BGIL FILMS & TECHNOLOGIES LTD,,,,,,,,,,,12.18,10,INE443D01018,12.82,4.45,108.8,0.45,,,,BGIL
532930,BGRENE,C,BGR ENERGY SYSTEMS LIMITED,105,1,532930,0,0,0,0,BGRENERGY,BGR ENERGY SYSTEMS LIMITED,,,,,,,,,,,95,10,INE661I01014,144.75,34.6,988,18.95,,,,BGRENERGY
51052,BGROFS,DR,BGR ENERGY SYSTEMS LIMITED OFS,0,1,51052,0,0,0,0,BGRENERGY,BGR ENERGY SYSTEMS LIMITED OFS,,,,,,,,,,,0,10,INE000000052,0,0,0,0,,,,BGRENERGY
540787,BHA22,DR,ICICI PRUD MF BHARAT 22 ETF,131.48,1,540787,0,0,0,0,ICICIB22,ICICI PRUD MF BHARAT 22 ETF,,,,,,,,,,,87.65,10,INF109KB15Y7,122.46,93.16,122.46,18.18,,,,ICICIB22
524534,BHAAGR,C,BHASKAR AGROCHEMICAL,122.5,1,524534,0,0,0,0,BHASKAGR,BHASKAR AGROCHEMICAL,,,,,,,,,,,117.7,10,INE972C01018,147.65,55.25,147.65,1,,,,BHASKAGR
532454,BHAAIR,DR,BHARTI AIRTEL LTD,2096.9,1,532454,0,0,0,0,BHARTIARTL,BHARTI AIRTEL LTD,,,,,,,,,,,1715.7,5,INE397D01024,2045.5,1422.3,2045.5,88.54,,,,BHARTIARTL
504646,BHAAUT,DR,BHAGWATI AUTOCAST LIMITED,442.8,1,504646,0,0,0,0,BGWTATO,BHAGWATI AUTOCAST LIMITED,,,,,,,,,,,295.2,10,INE106G01014,596.3,315.1,675.6,6.67,,,,BGWTATO
543208,BHABAC,DR,REGIS INDUSTRIES LIMITED,10.98,1,543208,0,0,0,0,REGIS,REGIS INDUSTRIES LIMITED,,,,,,,,,,,7.32,1,INE745R01024,21.29,9.01,21.29,1.34,,,,REGIS
511501,BHABHU,C,BHARAT BHUSHAN FINANCE & COMMO,31.14,1,511501,0,0,0,0,BHARAT,BHARAT BHUSHAN FINANCE & COMMO,,,,,,,,,,,28.18,10,INE900A01013,44.13,25,44.41,0.79,,,,BHARAT
503960,BHABIJ,DR,BHARAT BIJLEE LTD,3924.9,1,503960,0,0,0,0,BBL,BHARAT BIJLEE LTD,,,,,,,,,,,2616.6,5,INE464A01036,5458.15,2372.6,5700.8,2.62,,,,BBL
542908,BHABO1,DR,BHARAT BOND ETF APRIL 2023,1479.73,1,542908,0,0,0,0,EBBETF0423,BHARAT BOND ETF APRIL 2023,,,,,,,,,,,986.48,1000,INF754K01KN4,1231.16,1163,1231.16,985,,,,EBBETF0423
542909,BHABO2,DR,BHARAT BOND ETF APRIL 2030,1835.52,1,542909,0,0,0,0,EBBETF0430,BHARAT BOND ETF APRIL 2030,,,,,,,,,,,1223.68,1000,INF754K01KO2,1530.99,1340.1,1530.99,990,,,,EBBETF0430
543215,BHABO3,DR,BHARAT BOND ETF APRIL 2025,1551.13,1,543215,0,0,0,0,EBBETF0425,BHARAT BOND ETF APRIL 2025,,,,,,,,,,,1034.08,1000,INF754K01LD3,1299.7,1198.56,1299.7,986.2,,,,EBBETF0425
543216,BHABO4,DR,BHARAT BOND ETF APRIL 2031,1642.94,1,543216,0,0,0,0,EBBETF0431,BHARAT BOND ETF APRIL 2031,,,,,,,,,,,1095.29,1000,INF754K01LE1,1373,1226.1,1372,974.9,,,,EBBETF0431
543418,BHABO5,DR,BHARAT BOND ETF APRIL 2032,1542.88,1,543418,0,0,0,0,BBETF0432,BHARAT BOND ETF APRIL 2032,,,,,,,,,,,1028.59,1000,INF754K01OB1,1290.81,1132.88,1290.81,973.7,,,,BBETF0432
543699,BHABO6,DR,BHARAT BOND ETF-APRIL 2033,1501.26,1,543699,0,0,0,0,EBBETF0433,BHARAT BOND ETF-APRIL 2033,,,,,,,,,,,1000.84,1000,INF754K01QX0,1256.33,1120.6,1256.33,1000.1,,,,EBBETF0433
531719,BHAC,DR,BHAGIRADHA CHEMICALS AND INDUS,358.8,1,531719,0,0,0,0,BHAGCHEM,BHAGIRADHA CHEMICALS AND INDUS,,,,,,,,,,,239.2,1,INE414D01027,448,259.7,448,0.35,,,,BHAGCHEM
524332,BHACH,DR,BCL INDUSTRIES LIMITED,56.5,1,524332,0,0,0,0,BCLIND,BCL INDUSTRIES LIMITED,,,,,,,,,,,37.68,10,INE412G01024,68.83,33,86.25,0.06,,,,BCLIND
534740,BHACO,C,BHANOT CONSTR & HOUSING LTD,4.52,1,534740,0,0,0,0,BCHL,BHANOT CONSTR & HOUSING LTD,,,,,,,,,,,4.3,10,INE484K01017,7.2,4.52,99.45,4.32,,,,BCHL
543497,BHACOL,C,BHATIA COLOUR CHEM LIMITED,321.15,1,543497,0,0,0,0,BCCL,BHATIA COLOUR CHEM LIMITED,,,,,,,,,,,290.65,10,INE0KQ001017,356,47.36,356,36,,,,BCCL
512533,BHACOM,DR,BHARAT COMMERCE & IN,0,1,512533,0,0,0,0,BHRATCOM,BHARAT COMMERCE & IN,,,,,,,,,,,0,10,INE032C01011,0,0,123.75,0.7,,,,BHRATCOM
532029,BHACON,DR,SINDHU TRADE LINKS LIMITED,38.06,1,532029,0,0,0,0,SINDHUTRAD,SINDHU TRADE LINKS LIMITED,,,,,,,,,,,25.38,1,INE325D01025,39.25,12.9,55.4,0.49,,,,SINDHUTRAD
532197,BHACOT,DR,BHAGWATI COTTONS,11.55,1,532197,0,0,0,0,,BHAGWATI COTTONS,,,,,,,,,,,10.45,10,,0,0,0,0,,,,
532609,BHADEF,C,BHARATI DEFENCE INFRA LTD,2.1,1,532609,0,0,0,0,BHARATIDIL,BHARATI DEFENCE INFRA LTD,,,,,,,,,,,1.9,10,INE673G01013,8.25,2,865,2,,,,BHARATIDIL
541143,BHADYN,DR,BHARAT DYNAMICS LIMITED,1889.25,1,541143,0,0,0,0,BDL,BHARAT DYNAMICS LIMITED,,,,,,,,,,,1545.75,5,INE171Z01026,2096,897.15,2096,73.5,,,,BDL
500049,BHAELE,DR,BHARAT ELECTRONICS LTD,443.3,1,500049,0,0,0,0,BEL,BHARAT ELECTRONICS LTD,,,,,,,,,,,362.7,1,INE263A01024,435.95,240.15,435.95,0.17,,,,BEL
522136,BHAEN,DR,BHAGHEERATHA ENGINEE,14.58,1,522136,0,0,0,0,BHAGEENG,BHAGHEERATHA ENGINEE,,,,,,,,,,,9.72,10,INE869E01012,23.25,9.27,57.5,4.65,,,,BHAGEENG
500052,BHAENG,DR,BHANSALI ENGINEERING POLYMERS,136.65,1,500052,0,0,0,0,BEPL,BHANSALI ENGINEERING POLYMERS,,,,,,,,,,,91.15,1,INE922A01025,177,95.05,177,0.27,,,,BEPL
531862,BHAFER,C,BHARAT AGRI FERT & REALTY LTD,43.19,1,531862,0,0,0,0,BHARATAGRI,BHARAT AGRI FERT & REALTY LTD,,,,,,,,,,,39.09,1,INE842D01029,103.95,35.1,139.9,0.16,,,,BHARATAGRI
533228,BHAFIN,DR,BHARAT FINANCIAL INCLUSION LTD,988,1,533228,0,0,0,0,BHARATFIN,BHARAT FINANCIAL INCLUSION LTD,,,,,,,,,,,808.4,10,INE180K01011,1248.65,824.3,1490.7,54.4,,,,BHARATFIN
500493,BHAFOR,DR,BHARAT FORGE LIMITED,1324.8,1,500493,0,0,0,0,BHARATFORG,BHARAT FORGE LIMITED,,,,,,,,,,,1084,2,INE465A01025,1770.45,919.1,1826.2,6.95,,,,BHARATFORG
500051,BHAGAS,C,BHAGAWATI GAS LIMITED,0.55,1,500051,0,0,0,0,BHAGGAS,BHAGAWATI GAS LIMITED,,,,,,,,,,,0.51,10,INE099C01010,1.13,0.5,38,0.5,,,,BHAGGAS
505688,BHAGEA,DR,BHARAT GEARS LIMITED,114.56,1,505688,0,0,0,0,BHARATGEAR,BHARAT GEARS LIMITED,,,,,,,,,,,76.38,10,INE561C01019,120,65,173,20.45,,,,BHARATGEAR
540545,BHAGEM,C,BHAKTI GEMS AND JEWELLERY LTD,18.97,1,540545,0,0,0,0,BGJL,BHAKTI GEMS AND JEWELLERY LTD,,,,,,,,,,,17.17,10,INE986W01016,21.54,10.51,87.95,10.14,,,,BGJL
530803,BHAGIN,DR,BHAGERIA INDUSTRIES LIMITED,237.35,1,530803,0,0,0,0,BHAGERIA,BHAGERIA INDUSTRIES LIMITED,,,,,,,,,,,158.25,5,INE354C01027,281,141.6,328.55,0.5,,,,BHAGERIA
533499,BHAGLO,C,BHARATIYA GLOBAL INFOMEDIA LIM,3.27,1,533499,0,0,0,0,BGLOBAL,BHARATIYA GLOBAL INFOMEDIA LIM,,,,,,,,,,,2.97,10,INE224M01013,5.21,2.86,84,0.93,,,,BGLOBAL
506887,BHAHEA,DR,BHARTI HEALTHCARE,0,1,506887,0,0,0,0,,BHARTI HEALTHCARE,,,,,,,,,,,0,10,INE565C01010,0,0,106,5.25,,,,
544162,BHAHEX,DR,BHARTI HEXACOM LIMITED,2173.9,1,544162,0,0,0,0,BHARTIHEXA,BHARTI HEXACOM LIMITED,,,,,,,,,,,1449.3,5,INE343G01021,2051,1057.95,2051,755.2,,,,BHARTIHEXA
544137,BHAHIG,DR,INDUS INFRA TRUST,135.68,1,544137,0,0,0,0,INDUSINVIT,INDUS INFRA TRUST,,,,,,,,,,,90.46,5,INE0NHL23019,118.51,95.21,118.51,95.21,,,,INDUSINVIT
512608,BHAHOS,DR,BHANDARI HOSIERY EXPORTS LTD,6.64,1,512608,0,0,0,0,BHANDARI,BHANDARI HOSIERY EXPORTS LTD,,,,,,,,,,,4.44,1,INE474E01029,8.52,4.22,13.2,0.04,,,,BHANDARI
538576,BHAI,C,BHANDERI INFRACON LIMITED,137.55,1,538576,0,0,0,0,BHANDERI,BHANDERI INFRACON LIMITED,,,,,,,,,,,124.45,10,INE336Q01016,146.6,78.75,146.6,78.75,,,,BHANDERI
524663,BHAIMM,DR,BHARAT IMMUNOLOGICALS & BIOLOG,27.27,1,524663,0,0,0,0,BIBCL,BHARAT IMMUNOLOGICALS & BIOLOG,,,,,,,,,,,18.19,10,INE994B01014,35.88,19,94.5,0.25,,,,BIBCL
534816,BHAINF,DR,INDUS TOWERS LIMITED,435.85,1,534816,0,0,0,0,INDUSTOWER,INDUS TOWERS LIMITED,,,,,,,,,,,356.65,10,INE121J01017,460.7,312.65,505,121.25,,,,INDUSTOWER
526666,BHAINT,DR,BHARTIYA INTERNATIONAL LIMITED,988.4,1,526666,0,0,0,0,BIL,BHARTIYA INTERNATIONAL LIMITED,,,,,,,,,,,894.3,10,INE828A01016,941.35,422,896.55,9.1,,,,BIL
